1001N1100000000I7B42,SP221307101239,2013-07-10,0001A810000000000X41,1001,1001F11000000000MPUF,2013-07-10,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IB15J,SP221307151240,2013-07-15,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-07-15,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IATL0,SP221307151241,2013-07-15,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-07-15,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IFAPG,SP221307191242,2013-07-19,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-07-19,1001F11000000000MPUJ,1001A810000000000CMX,龙烟7月订单,N
1001N1100000000IEKHD,SP221307191243,2013-07-19,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-07-19,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IFK7C,SP221307191244,2013-07-19,0001A810000000000X41,1001,1001F11000000000MPUF,2013-07-19,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IFAPN,SP221307191245,2013-07-19,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-07-19,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IG13E,SP221307221246,2013-07-22,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-07-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IFXP1,SP221307221247,2013-07-22,0001A810000000000X41,1001,1001F11000000000MPUF,2013-07-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IGB9G,SP221307221248,2013-07-22,0001A810000000000WBJ,1001,1001F11000000000MPUF,2013-07-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IFXP7,SP221307221249,2013-07-22,0001A81000000000147H,1001,1001F11000000000MPUF,2013-07-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IGAKM,SP221307221250,2013-07-22,0001A8100000000012V3,1001,1001F11000000000MPUF,2013-07-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IGB9L,SP221307221251,2013-07-22,0001A8100000000011QZ,1001,1001F11000000000MPUF,2013-07-22,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IHN15,SP221307241252,2013-07-24,0001A810000000000X41,1001,1001F11000000000MPUF,2013-07-24,1001F11000000000MPUF,1001A810000000000CMX,(null),N
1001N1100000000IK67M,SP221307251255,2013-07-25,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-07-25,1001F11000000000MPUJ,1001A810000000000CMX,龙烟7月订单,N
1001N1100000000IK25V,SP221307251253,2013-07-25,0001A810000000000P74,1001,1001F110000000055J9L,2013-07-25,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912120JP 99.943MT,N
1001N1100000000IK2XU,SP221307251254,2013-07-25,0001A810000000000P74,1001,1001F110000000055J9L,2013-07-25,1001F110000000055J9L,1001A810000000000CMX,2013NGEQ/912126US 199.9655MT,N
1001N1100000000IP5SQ,SP221307301256,2013-07-30,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-07-30,1001F11000000000MPUJ,1001A810000000000CMX,技术中心新增滤棒,N
1001N1100000000IUOBP,SP221308061257,2013-08-06,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-08-06,1001F11000000000MPUJ,1001A810000000000CMX,(null),N
1001N1100000000IY5VF,SP221308091259,2013-08-09,0001A810000000000PGM,1001,1001F11000000000MPUJ,2013-08-09,1001F11000000000MPUJ,1001A810000000000CMX,(null),N
1001N1100000000IY57S,SP221308091260,2013-08-09,0001A810000000000P78,1001,1001F11000000000MPUJ,2013-08-09,1001F11000000000MPUJ,1001A810000000000CMX,(null),N
